id_caja,tipo_caja,id_producto,peso,descripcion
8492,3,3550,6.9,0
8493,1,3550,8.4,1
8494,2,3550,7.8,0
8495,0,3550,6.3,1
8496,2,3551,6.2,1
8497,3,3551,9.8,1
8498,0,3551,1.7,1
8499,1,3551,5.7,1
8500,2,3552,8.0,1
8501,1,3552,10.5,1
8502,3,3552,9.7,0
8503,0,3552,10.8,0
8504,0,3553,5.5,0
8505,3,3554,2.8,1
8506,0,3554,4.3,1
8507,2,3554,2.7,0
8508,1,3554,9.8,0
8509,4,3554,10.8,0
8510,0,3555,5.3,1
8511,1,3555,1.8,0
8512,2,3556,7.7,0
8513,1,3556,1.8,1
8514,0,3556,1.2,0
8515,1,3557,4.0,0
8516,3,3557,4.3,0
8517,2,3557,7.1,0
8518,4,3557,8.4,0
8519,0,3557,9.0,0
8520,1,3558,5.6,1
8521,0,3558,6.6,1
8522,3,3558,10.6,0
8523,2,3558,6.4,1
8524,0,3559,2.3,1
8525,1,356,8.7,1
8526,0,356,10.6,0
8527,1,3560,6.2,0
8528,0,3560,1.5,1
8529,0,3561,5.4,1
8530,2,3561,9.9,1
8531,1,3561,1.3,0
8532,1,3562,5.6,0
8533,2,3562,9.9,0
8534,0,3562,8.8,0
8535,3,3562,3.4,0
8536,4,3562,10.1,1
8537,1,3563,7.3,0
8538,0,3563,2.5,1
8539,2,3563,2.4,0
8540,3,3563,4.1,0
8541,0,3564,3.6,1
8542,1,3565,8.8,0
8543,0,3565,1.7,0
8544,2,3565,6.7,1
8545,3,3565,2.5,1
8546,3,3566,8.8,0
8547,2,3566,6.6,1
8548,1,3566,2.7,0
8549,0,3566,5.1,0
8550,1,3567,7.5,1
8551,0,3567,8.7,1
8552,3,3568,5.4,1
8553,2,3568,3.2,0
8554,1,3568,4.1,1
8555,4,3568,4.6,1
8556,0,3568,9.6,0
8557,0,3569,8.5,1
8558,2,3569,7.9,1
8559,1,3569,3.6,0
8560,2,357,1.0,0
8561,3,357,9.1,0
8562,0,357,9.5,0
8563,4,357,8.0,0
8564,1,357,4.7,0
8565,0,3570,8.0,1
8566,2,3571,9.4,0
8567,0,3571,2.4,1
8568,1,3571,7.0,0
8569,2,3572,10.7,1
8570,0,3572,5.0,1
8571,3,3572,2.8,1
8572,1,3572,8.3,0
8573,0,3573,2.6,0
8574,1,3574,5.2,1
8575,2,3574,9.7,0
8576,0,3574,5.9,0
8577,2,3575,3.7,1
8578,3,3575,6.4,0
8579,0,3575,1.4,0
8580,1,3575,2.4,1
8581,3,3576,4.6,1
8582,0,3576,6.2,0
8583,1,3576,5.3,1
8584,2,3576,7.5,1
8585,2,3577,3.6,1
8586,0,3577,10.5,1
8587,1,3577,3.9,0
8588,1,3578,5.7,0
8589,0,3578,8.7,0
8590,1,3579,7.0,0
8591,2,3579,9.5,0
8592,0,3579,6.9,1
8593,3,3579,6.9,0
8594,1,358,7.5,1
8595,2,358,8.0,0
8596,0,358,1.3,0
8597,0,3580,6.6,0
8598,1,3580,3.9,1
8599,0,3581,3.8,0
8600,1,3581,4.3,0
8601,0,3582,4.9,1
8602,0,3583,8.8,0
8603,2,3583,2.4,1
8604,1,3583,3.7,1
8605,3,3583,1.1,1
8606,0,3584,6.2,1
8607,2,3584,10.0,0
8608,1,3584,2.6,0
8609,0,3585,5.1,1
8610,2,3585,2.5,0
8611,1,3585,2.6,0
8612,3,3586,7.7,0
8613,2,3586,5.0,1
8614,0,3586,9.0,0
8615,4,3586,9.4,1
8616,1,3586,7.9,0
8617,0,3587,5.5,1
8618,2,3587,3.2,0
8619,1,3587,6.7,0
8620,0,3588,9.3,1
8621,1,3588,3.3,0
8622,2,3588,7.2,0
8623,3,3588,3.3,1
8624,0,3589,4.5,1
8625,2,3589,6.8,1
8626,3,3589,10.0,1
8627,1,3589,7.0,1
8628,0,359,10.1,1
8629,1,359,9.1,1
8630,0,3590,5.9,1
8631,1,3590,5.2,1
8632,3,3591,3.5,1
8633,0,3591,10.9,1
8634,2,3591,6.9,0
8635,1,3591,1.8,0
8636,1,3592,1.7,0
8637,0,3592,4.5,0
8638,2,3592,4.1,0
8639,0,3593,7.1,0
8640,1,3593,8.1,0
8641,2,3594,9.3,0
8642,1,3594,8.9,1
8643,0,3594,6.5,0
8644,4,3594,3.6,1
8645,3,3594,3.4,0
8646,0,3595,9.7,0
8647,0,3596,7.1,0
8648,1,3597,4.0,0
8649,0,3597,10.3,0
8650,3,3598,3.8,1
8651,4,3598,3.4,1
8652,1,3598,2.3,0
8653,2,3598,6.0,1
8654,0,3598,5.5,0
8655,0,3599,2.4,1
8656,1,3599,5.7,0
8657,4,3599,7.4,1
8658,2,3599,3.0,0
8659,3,3599,8.8,1
8660,1,36,10.9,1
8661,0,36,1.1,1
8662,2,36,3.4,1
8663,3,36,6.6,1
8664,0,360,8.4,1
8665,0,3600,9.3,0
8666,3,3601,7.3,0
8667,2,3601,4.9,1
8668,1,3601,10.0,0
8669,0,3601,7.5,0
8670,3,3602,9.6,1
8671,1,3602,8.6,1
8672,0,3602,6.3,0
8673,2,3602,2.5,0
8674,2,3603,4.9,0
8675,0,3603,1.4,1
8676,1,3603,8.0,0
8677,1,3604,7.3,0
8678,0,3604,8.5,1
8679,0,3605,9.4,0
8680,4,3606,5.6,1
8681,3,3606,8.9,0
8682,0,3606,9.8,0
8683,2,3606,10.4,0
8684,1,3606,1.4,1
8685,0,3607,1.5,1
8686,1,3607,10.9,1
8687,3,3608,2.5,0
8688,0,3608,3.7,1
8689,1,3608,8.1,0
8690,2,3608,9.2,1
8691,0,3609,5.8,0
8692,2,3609,8.8,0
8693,3,3609,8.6,0
8694,1,3609,8.6,1
8695,2,361,5.6,0
8696,3,361,3.0,0
8697,1,361,10.5,0
8698,0,361,9.2,0
8699,3,3610,5.6,0
8700,2,3610,10.1,1
8701,0,3610,8.4,1
8702,4,3610,3.5,1
8703,1,3610,5.5,0
8704,0,3611,6.6,0
8705,1,3611,3.9,1
8706,2,3611,3.0,0
8707,0,3612,2.1,1
8708,1,3613,2.1,1
8709,2,3613,4.6,1
8710,0,3613,7.4,0
8711,2,3614,10.0,0
8712,1,3614,2.9,1
8713,0,3614,7.6,1
8714,1,3615,1.1,1
8715,2,3615,1.5,1
8716,0,3615,10.2,0
8717,0,3616,3.0,0
8718,1,3616,3.7,1
8719,2,3616,6.6,1
8720,3,3616,3.4,0
8721,0,3617,5.5,0
8722,1,3617,8.2,1
8723,4,3617,9.9,0
8724,3,3617,3.4,0
8725,2,3617,2.2,0
8726,4,3618,5.2,1
8727,1,3618,8.7,1
8728,2,3618,6.7,0
8729,0,3618,2.3,1
8730,3,3618,1.8,0
8731,3,3619,1.0,1
8732,0,3619,2.6,1
8733,2,3619,7.1,1
8734,1,3619,3.8,0
8735,2,362,10.9,1
8736,0,362,5.1,1
8737,1,362,2.3,0
8738,3,3620,1.3,1
8739,0,3620,2.3,0
8740,4,3620,4.9,0
8741,1,3620,3.9,0
8742,2,3620,7.2,0
8743,2,3621,7.8,1
8744,1,3621,8.9,1
8745,0,3621,5.1,1
8746,3,3621,2.7,0
8747,0,3622,6.7,1
8748,2,3623,1.4,0
8749,0,3623,3.4,0
8750,3,3623,5.5,0
8751,1,3623,6.5,1
8752,2,3624,8.5,1
8753,1,3624,2.2,0
8754,0,3624,5.4,0
8755,1,3625,10.2,0
8756,0,3625,7.5,0
8757,0,3626,7.0,1
8758,1,3626,4.0,1
8759,2,3626,3.6,0
8760,0,3627,4.4,1
8761,0,3628,6.8,1
8762,3,3629,10.8,0
8763,2,3629,10.2,0
8764,1,3629,7.1,1
8765,0,3629,1.8,1
8766,1,363,8.7,1
8767,0,363,4.7,1
8768,3,363,3.3,0
8769,2,363,3.5,1
8770,0,3630,7.4,0
8771,1,3631,2.8,0
8772,4,3631,9.5,0
8773,3,3631,5.3,0
8774,0,3631,2.4,0
8775,2,3631,10.2,1
8776,2,3632,10.8,1
8777,0,3632,8.2,1
8778,1,3632,1.5,0
8779,0,3633,4.4,1
8780,1,3633,2.7,0
8781,1,3634,6.2,1
8782,0,3634,3.3,0
8783,3,3634,7.1,1
8784,2,3634,3.6,0
8785,4,3634,9.1,0
8786,1,3635,10.8,1
8787,0,3635,6.9,1
8788,0,3636,6.0,0
8789,0,3637,5.7,0
8790,2,3637,1.7,0
8791,1,3637,2.2,0
8792,1,3638,3.8,0
8793,0,3638,9.9,1
8794,3,3639,1.2,1
8795,2,3639,4.1,0
8796,0,3639,1.0,1
8797,1,3639,10.9,1
8798,0,364,3.6,0
8799,1,3640,7.7,1
8800,2,3640,8.2,0
8801,3,3640,4.9,0
8802,0,3640,5.0,1
8803,1,3641,1.4,1
8804,0,3641,4.5,0
8805,2,3642,7.9,1
8806,1,3642,10.8,0
8807,0,3642,2.2,0
8808,2,3643,6.6,0
8809,0,3643,7.3,0
8810,3,3643,4.3,0
8811,1,3643,8.9,0
8812,0,3644,6.5,1
8813,1,3645,8.9,1
8814,3,3645,1.9,0
8815,2,3645,1.9,0
8816,0,3645,3.8,0
8817,0,3646,1.4,1
8818,1,3646,10.9,1
8819,2,3646,3.9,1
8820,2,3647,9.7,0
8821,0,3647,4.9,0
8822,3,3647,6.1,0
8823,4,3647,3.0,0
8824,1,3647,9.0,1
8825,0,3648,9.5,1
8826,2,3648,2.0,1
8827,1,3648,7.4,0
8828,3,3648,6.6,1
8829,0,3649,7.4,1
8830,4,3649,4.9,1
8831,3,3649,9.0,1
8832,2,3649,6.8,1
8833,1,3649,3.2,1
8834,1,365,8.4,1
8835,4,365,2.1,0
8836,2,365,7.7,1
8837,0,365,8.5,1
8838,3,365,2.1,1
8839,0,3650,3.0,1
8840,1,3650,1.0,1
8841,3,3651,1.7,0
8842,2,3651,4.7,0
8843,0,3651,6.1,1
8844,4,3651,4.3,0
8845,1,3651,9.6,0
8846,3,3652,4.5,0
8847,1,3652,1.4,1
8848,0,3652,7.6,0
8849,2,3652,10.3,0
8850,0,3653,6.9,0
8851,1,3653,3.2,0
8852,2,3654,3.6,0
8853,1,3654,2.0,1
8854,0,3654,7.4,0
8855,0,3655,8.9,0
8856,4,3655,6.9,0
8857,2,3655,3.7,1
8858,1,3655,8.1,0
8859,3,3655,5.7,1
8860,2,3656,5.8,1
8861,1,3656,6.4,1
8862,0,3656,2.1,1
8863,1,3657,1.8,1
8864,0,3657,7.5,0
8865,3,3658,10.8,1
8866,4,3658,5.9,0
8867,0,3658,2.5,0
8868,2,3658,10.8,1
8869,1,3658,2.9,1
8870,0,3659,8.8,0
8871,1,3659,8.8,1
8872,0,366,2.3,1
8873,2,366,10.0,0
8874,1,366,3.5,1
8875,1,3660,2.2,1
8876,0,3660,6.0,0
8877,2,3660,3.1,1
8878,0,3661,4.9,0
8879,4,3662,9.7,0
8880,1,3662,3.5,1
8881,2,3662,9.7,1
8882,3,3662,10.7,1
8883,0,3662,9.9,1
8884,1,3663,5.8,0
8885,2,3663,4.0,1
8886,0,3663,8.1,0
8887,2,3664,3.9,1
8888,0,3664,5.9,1
8889,1,3664,9.7,0
8890,1,3665,7.7,1
8891,2,3665,5.6,1
8892,0,3665,7.1,1
8893,0,3666,1.1,0
8894,1,3666,1.5,1
8895,0,3667,2.9,0
8896,1,3667,4.0,1
8897,1,3668,10.1,1
8898,4,3668,7.5,0
8899,0,3668,9.4,1
8900,2,3668,4.2,0
8901,3,3668,4.1,0
8902,0,3669,4.8,0
8903,2,3669,8.9,0
8904,1,3669,5.6,1
8905,0,367,1.0,0
8906,4,367,10.8,1
8907,1,367,4.3,0
8908,3,367,3.4,0
8909,2,367,6.7,0
8910,0,3670,1.3,0
8911,2,3670,7.0,0
8912,1,3670,9.8,0
8913,3,3670,10.8,0
8914,0,3671,3.6,0
8915,2,3671,6.0,0
8916,1,3671,9.1,0
8917,0,3672,2.6,1
8918,2,3672,4.6,0
8919,1,3672,1.8,0
8920,1,3673,6.4,1
8921,0,3673,5.3,1
8922,1,3674,9.2,0
8923,0,3674,2.5,0
8924,2,3674,6.2,0
8925,0,3675,6.7,1
8926,2,3675,2.0,1
8927,3,3675,9.4,0
8928,1,3675,4.2,1
8929,4,3675,3.3,1
8930,0,3676,10.2,1
8931,4,3677,5.7,1
8932,1,3677,2.2,1
8933,3,3677,10.6,1
8934,2,3677,2.3,1
8935,0,3677,9.9,0
8936,2,3678,9.8,0
8937,1,3678,7.9,1
8938,0,3678,3.5,1
8939,3,3678,4.7,1
8940,1,3679,4.6,0
8941,0,3679,3.6,0
8942,3,3679,2.5,1
8943,2,3679,5.8,0
8944,4,3679,3.1,0
8945,1,368,6.8,1
8946,0,368,7.9,0
8947,2,368,4.7,0
8948,1,3680,6.2,0
8949,0,3680,6.8,1
8950,1,3681,10.1,1
8951,2,3681,1.2,1
8952,0,3681,5.0,1
8953,3,3681,3.6,0
8954,1,3682,9.6,0
8955,3,3682,8.2,1
8956,0,3682,9.8,1
8957,2,3682,5.8,0
8958,1,3683,9.3,0
8959,3,3683,8.6,0
8960,0,3683,1.0,0
8961,2,3683,4.3,0
8962,3,3684,9.8,1
8963,2,3684,10.7,1
8964,0,3684,2.7,0
8965,1,3684,10.6,0
8966,0,3685,3.3,1
8967,0,3686,7.3,1
8968,0,3687,7.6,1
8969,1,3687,8.8,0
8970,3,3687,4.2,0
8971,2,3687,9.8,1
8972,3,3688,4.7,1
8973,0,3688,3.6,0
8974,2,3688,8.6,1
8975,1,3688,4.0,1
8976,1,3689,8.9,1
8977,0,3689,1.0,0
8978,1,369,10.4,0
8979,0,369,6.8,1
8980,3,369,8.5,0
8981,2,369,6.8,0
8982,0,3690,3.6,0
8983,3,3690,9.3,0
8984,1,3690,7.1,0
8985,2,3690,2.0,0
8986,2,3691,7.4,0
8987,0,3691,1.5,1
8988,1,3691,2.7,0
8989,0,3692,8.4,1
8990,1,3692,9.0,0
8991,2,3692,2.5,1
8992,1,3693,4.8,1
8993,0,3693,1.8,0
8994,1,3694,7.7,1
8995,0,3694,9.5,1
8996,1,3695,4.8,1
8997,0,3695,2.2,0
8998,1,3696,4.6,1
8999,0,3696,2.2,0
9000,1,3697,2.1,1
9001,0,3697,10.5,0
9002,1,3698,7.3,0
9003,0,3698,8.6,0
9004,1,3699,3.6,1
9005,0,3699,3.6,0
9006,1,37,9.1,0
9007,2,37,7.9,0
9008,3,37,6.5,0
9009,4,37,8.4,1
9010,0,37,2.2,0
9011,1,370,10.9,0
9012,0,370,8.9,0
9013,1,3700,9.0,1
9014,0,3700,4.5,0
9015,0,3701,4.1,0
9016,1,3701,7.8,0
9017,0,3702,5.9,0
9018,1,3702,10.3,0
9019,1,3703,2.1,1
9020,0,3703,9.2,1
9021,0,3704,9.0,1
9022,1,3704,9.7,1
9023,1,3705,2.7,0
9024,0,3705,10.3,1
9025,1,3706,5.1,1
9026,0,3706,3.8,1
9027,0,3707,9.3,1
9028,1,3707,9.6,1
9029,0,3708,9.5,1
9030,1,3708,10.8,1
9031,1,3709,7.4,0
9032,0,3709,10.2,0
9033,1,371,8.4,0
9034,0,371,5.8,1
9035,1,3710,9.4,1
9036,0,3710,10.5,0
9037,0,3711,6.4,0
9038,1,3711,5.9,1
9039,1,3712,8.7,0
9040,0,3712,6.5,1
9041,1,3713,2.6,1
9042,0,3713,8.7,0
9043,1,3714,10.0,0
9044,0,3714,1.2,1
9045,1,3715,5.1,0
9046,0,3715,2.8,1
9047,0,3716,5.1,0
9048,1,3716,2.9,0
9049,1,3717,6.9,1
9050,0,3717,4.1,0
9051,0,3718,6.3,1
9052,1,3718,5.2,0
9053,0,3719,3.2,1
9054,1,3719,2.8,0
9055,1,372,6.1,0
9056,0,372,7.5,0
9057,2,372,4.9,1
9058,0,3720,6.0,1
9059,1,3720,9.6,0
9060,1,3721,9.8,0
9061,0,3721,3.3,1
9062,1,3722,7.5,0
9063,0,3722,6.6,1
9064,0,3723,1.6,0
9065,1,3723,3.7,1
9066,1,3724,8.3,0
9067,0,3724,6.2,0
9068,0,3725,5.2,1
9069,1,3725,3.5,0
9070,0,3726,7.4,1
9071,1,3726,7.5,1
9072,1,3727,7.0,1
9073,0,3727,1.3,1
9074,2,373,5.9,1
9075,0,373,9.2,1
9076,1,373,8.3,0
9077,1,374,1.3,0
9078,0,374,5.5,1
9079,3,375,4.5,0
9080,0,375,10.9,0
9081,1,375,10.6,1
9082,2,375,9.9,1
9083,4,375,1.5,1
9084,2,376,5.4,0
9085,0,376,3.3,1
9086,1,376,9.8,1
9087,0,377,6.0,1
9088,2,378,2.6,1
9089,3,378,10.6,1
9090,0,378,1.7,1
9091,1,378,6.1,0
9092,0,379,8.3,1
9093,1,379,8.1,1
9094,0,38,2.8,0
9095,0,380,3.5,0
9096,1,380,10.3,1
9097,0,381,8.0,0
9098,2,382,6.8,0
9099,1,382,3.2,0
9100,0,382,4.3,1
9101,0,383,7.3,1
9102,4,383,9.2,1
9103,3,383,8.8,0
9104,2,383,3.8,0
9105,1,383,10.5,0
9106,4,384,10.4,1
9107,0,384,5.5,1
9108,2,384,6.8,0
9109,3,384,9.0,1
9110,1,384,7.0,0
9111,0,385,3.8,0
9112,0,386,3.6,1
9113,1,386,6.0,0
9114,0,387,6.8,0
9115,0,388,7.7,0
9116,0,389,2.5,0
9117,2,389,1.3,0
9118,1,389,10.6,0
9119,3,389,2.0,0
9120,4,389,5.7,0
9121,0,39,7.0,1
9122,1,39,8.3,0
9123,2,39,3.8,1
9124,1,390,3.5,0
9125,2,390,3.0,1
9126,3,390,1.1,0
9127,0,390,9.1,1
9128,0,391,10.0,0
9129,1,391,1.2,1
9130,3,392,1.3,1
9131,2,392,3.7,0
9132,0,392,3.1,0
9133,1,392,9.4,0
9134,0,393,3.1,1
9135,1,394,1.8,1
9136,0,394,7.1,0
9137,2,395,4.5,1
9138,0,395,1.3,1
9139,1,395,7.5,0
9140,0,396,10.0,1
9141,1,396,7.2,0
9142,0,397,6.0,1
9143,1,397,6.4,1
9144,0,398,3.3,0
9145,1,398,6.3,0
9146,2,398,9.9,0
9147,0,399,7.1,1
9148,0,4,2.4,1
9149,3,40,1.0,0
9150,1,40,4.1,0
9151,0,40,1.7,0
9152,2,40,8.9,0
9153,3,400,8.1,1
9154,0,400,2.4,1
9155,1,400,9.3,1
9156,2,400,4.7,0
9157,0,401,2.5,1
9158,3,402,9.9,1
9159,2,402,1.6,1
9160,1,402,8.8,1
9161,0,402,2.7,1
9162,0,403,5.3,0
9163,3,403,1.1,0
9164,1,403,5.3,1
9165,2,403,1.0,0
9166,0,404,1.8,0
9167,0,405,5.8,0
9168,1,405,6.5,0
9169,1,406,6.8,1
9170,3,406,9.6,1
9171,4,406,7.1,0
9172,2,406,1.6,0
9173,0,406,7.7,0
9174,0,407,1.0,0
9175,0,408,9.1,0
9176,1,408,10.7,1
9177,3,408,8.1,1
9178,2,408,8.4,1
9179,0,409,9.0,0
9180,0,41,9.2,1
9181,1,41,9.8,1
9182,3,410,7.3,1
9183,2,410,9.9,1
9184,1,410,7.3,0
9185,4,410,9.1,0
9186,0,410,2.3,0
9187,3,411,1.2,0
9188,2,411,2.5,0
9189,0,411,9.4,0
9190,1,411,10.7,0
9191,4,411,3.8,0
9192,3,412,4.8,1
9193,2,412,8.8,0
9194,0,412,1.7,1
9195,1,412,10.5,0
9196,0,413,5.9,1
9197,1,413,5.0,0
9198,3,413,4.1,0
9199,2,413,3.7,0
9200,2,414,9.9,1
9201,1,414,1.1,1
9202,4,414,2.8,0
9203,3,414,6.1,0
9204,0,414,4.1,1
9205,0,415,10.6,0
9206,1,415,6.6,0
9207,2,416,6.1,0
9208,0,416,7.5,1
9209,1,416,3.6,1
9210,1,417,7.8,0
9211,0,417,2.5,1
9212,4,418,9.9,1
9213,0,418,7.9,1
9214,2,418,3.4,0
9215,1,418,6.9,0
9216,3,418,6.8,0
9217,1,419,3.7,1
9218,0,419,3.3,0
9219,0,42,6.4,0
9220,1,42,5.4,0
9221,4,42,9.0,1
9222,2,42,7.6,1
9223,3,42,7.6,0
9224,0,420,4.9,0
9225,1,420,1.7,1
9226,3,421,4.6,0
9227,0,421,4.8,0
9228,2,421,3.6,1
9229,1,421,5.7,1
9230,0,422,1.5,1
9231,0,423,8.0,0
9232,0,424,5.6,0
9233,3,424,6.7,1
9234,4,424,8.3,0
9235,1,424,6.1,0
9236,2,424,2.2,0
9237,0,425,8.6,0
9238,1,425,8.8,0
9239,4,426,6.5,0
9240,3,426,7.4,1
9241,0,426,9.3,1
9242,1,426,3.5,0
9243,2,426,6.1,0
9244,3,427,7.9,0
9245,1,427,6.1,1
9246,2,427,7.2,0
9247,4,427,9.7,0
9248,0,427,2.8,1
9249,2,428,5.7,0
9250,1,428,1.2,0
9251,0,428,10.9,1
9252,0,429,10.4,1
9253,2,429,4.9,0
9254,1,429,7.9,1
9255,3,43,5.6,1
9256,2,43,6.7,1
9257,0,43,4.8,0
9258,1,43,3.1,1
9259,0,430,5.2,1
9260,1,430,4.6,0
9261,2,430,9.7,0
9262,2,431,10.3,0
9263,3,431,2.8,1
9264,0,431,1.8,0
9265,1,431,4.2,1
9266,0,432,4.0,1
9267,1,432,8.8,0
9268,0,433,4.3,0
9269,1,433,1.8,0
9270,2,433,3.6,1
9271,1,434,6.7,1
9272,0,434,9.4,1
9273,0,435,3.1,1
9274,1,435,8.6,0
9275,0,436,3.9,1
9276,3,437,3.2,1
9277,1,437,1.1,0
9278,4,437,4.2,0
9279,0,437,4.4,0
9280,2,437,4.6,1
9281,1,438,10.9,0
9282,2,438,8.4,0
9283,0,438,4.8,0
9284,0,439,10.8,0
9285,2,44,5.3,1
9286,0,44,4.9,0
9287,1,44,6.6,0
9288,0,440,10.2,1
9289,0,441,4.8,1
9290,2,442,1.8,1
9291,0,442,8.0,0
9292,1,442,7.7,1
9293,3,442,1.9,1
9294,4,442,8.6,1
9295,0,443,10.2,0
9296,2,443,3.4,0
9297,3,443,2.7,0
9298,1,443,8.0,0
9299,0,444,4.9,0
9300,0,445,4.2,0
9301,2,446,5.6,1
9302,1,446,7.4,0
9303,0,446,2.8,0
9304,0,447,6.2,1
9305,2,448,8.0,0
9306,3,448,8.3,1
9307,0,448,1.3,0
9308,1,448,5.3,0
9309,4,448,10.6,0
9310,0,449,8.4,1
9311,0,45,6.3,0
9312,0,450,2.6,1
9313,1,450,9.3,1
9314,2,450,2.4,0
9315,0,451,4.3,1
9316,1,451,7.8,0
9317,0,452,7.3,0
9318,1,452,6.1,0
9319,2,453,6.0,0
9320,0,453,5.3,1
9321,1,453,8.9,0
9322,1,454,10.4,1
9323,0,454,2.3,1
9324,4,455,8.5,1
9325,1,455,5.5,1
9326,2,455,5.7,1
9327,3,455,6.8,1
9328,0,455,10.0,1
9329,3,456,4.3,0
9330,0,456,6.1,0
9331,2,456,6.1,0
9332,1,456,6.4,1
9333,4,456,5.5,0
9334,0,457,2.3,1
9335,1,457,1.6,0
9336,0,458,2.7,1
9337,2,458,3.4,0
9338,1,458,4.8,1
9339,1,459,7.7,0
9340,0,459,6.9,1
9341,0,46,10.8,0
9342,2,460,7.8,1
9343,1,460,9.7,0
9344,3,460,3.5,1
9345,0,460,8.3,0
9346,0,461,8.2,1
9347,1,461,10.1,1
9348,2,461,3.8,1
9349,0,462,5.6,1
9350,0,463,6.6,0
9351,2,463,5.9,1
9352,1,463,1.2,0
9353,0,464,9.2,1
9354,1,464,6.4,1
9355,0,465,7.8,0
9356,1,465,7.6,0
9357,1,466,8.9,1
9358,0,466,7.8,1
9359,3,466,10.7,0
9360,2,466,8.2,1
9361,0,467,6.9,1
9362,1,467,8.9,1
9363,2,468,3.5,0
9364,1,468,7.3,0
9365,0,468,3.5,0
9366,3,468,5.2,0
9367,0,469,7.5,0
9368,2,469,1.2,1
9369,3,469,10.2,1
9370,1,469,1.7,0
9371,0,47,9.4,0
9372,1,47,10.1,0
9373,2,47,9.1,1
9374,0,470,2.4,0
9375,0,471,2.2,0
9376,1,471,7.8,1
9377,2,471,8.7,0
9378,0,472,10.4,1
9379,1,472,6.3,0
9380,3,472,3.9,0
9381,2,472,3.9,0
9382,0,473,8.2,1
9383,3,473,1.7,1
9384,4,473,1.7,0
9385,1,473,7.8,0
9386,2,473,1.9,0
9387,1,474,10.6,0
9388,4,474,2.5,1
9389,0,474,1.2,0
9390,3,474,5.9,0
9391,2,474,6.0,1
9392,2,475,1.6,0
9393,0,475,1.9,1
9394,1,475,5.7,0
9395,3,475,4.8,1
9396,1,476,7.5,1
9397,2,476,4.8,1
9398,0,476,10.7,0
9399,0,477,1.5,0
9400,1,477,6.0,1
9401,2,477,1.1,0
9402,0,478,7.2,0
9403,2,478,2.8,1
9404,1,478,9.4,1
9405,2,479,9.1,1
9406,3,479,4.8,0
9407,0,479,2.9,0
9408,4,479,9.4,0
9409,1,479,2.1,1
9410,2,48,4.3,0
9411,1,48,9.4,1
9412,0,48,9.9,0
9413,1,480,1.1,1
9414,0,480,2.0,1
9415,2,480,9.1,0
9416,0,481,4.8,1
9417,0,482,4.0,0
9418,2,482,3.7,1
9419,1,482,3.9,1
9420,0,483,1.1,1
9421,0,484,3.8,1
9422,1,484,2.6,0
9423,2,484,4.8,0
9424,0,485,1.6,1
9425,4,485,4.9,0
9426,3,485,5.8,0
9427,2,485,1.6,0
9428,1,485,7.7,1
9429,0,486,6.3,0
9430,1,486,9.7,0
9431,2,486,3.1,1
9432,4,487,4.4,1
9433,2,487,5.9,1
9434,1,487,7.0,1
9435,3,487,6.7,0
9436,0,487,1.1,1
9437,0,488,4.7,1
9438,2,488,6.2,0
9439,1,488,6.8,1
9440,4,488,8.1,0
9441,3,488,8.8,1
9442,3,489,5.3,0
9443,1,489,6.6,0
9444,0,489,7.5,1
9445,2,489,8.1,1
9446,0,49,4.6,1
9447,2,49,8.1,0
9448,1,49,8.7,1
9449,4,490,2.5,1
9450,1,490,3.3,0
9451,3,490,6.2,0
9452,0,490,10.5,0
9453,2,490,8.6,1
9454,1,491,7.1,0
9455,3,491,2.4,0
9456,4,491,4.8,1
9457,2,491,10.1,0
9458,0,491,8.7,1
9459,3,492,1.7,1
9460,4,492,4.8,0
9461,2,492,1.7,0
9462,1,492,4.1,1
9463,0,492,1.7,0
9464,1,493,1.8,1
9465,0,493,10.8,0
9466,0,494,5.0,1
9467,1,494,8.8,0
9468,3,494,7.9,1
9469,2,494,2.0,1
9470,0,495,6.3,1
9471,2,495,9.9,1
9472,1,495,7.3,1
9473,4,496,10.7,1
9474,1,496,4.2,0
9475,3,496,6.7,1
9476,2,496,2.8,1
9477,0,496,9.6,0
9478,0,497,1.2,0
9479,0,498,2.1,0
9480,1,498,3.2,1
9481,2,499,5.9,1
9482,4,499,6.3,0
9483,0,499,10.4,0
9484,3,499,3.5,0
9485,1,499,10.9,0
9486,1,5,4.1,1
9487,0,5,1.9,1
9488,3,5,9.4,0
9489,2,5,8.0,1
9490,1,50,6.3,0
9491,2,50,6.9,0
9492,3,50,4.5,1
9493,0,50,5.9,1
9494,0,500,4.4,1
9495,1,500,8.6,1
9496,3,501,1.8,1
9497,2,501,3.3,1
9498,0,501,10.0,1
9499,1,501,4.3,1
9500,4,501,3.3,0
9501,1,502,5.0,1
9502,0,502,1.4,1
9503,1,503,6.5,1
9504,3,503,6.8,0
9505,4,503,4.0,1
9506,0,503,3.3,1
9507,2,503,4.7,0
9508,2,504,2.1,0
9509,0,504,8.0,0
9510,3,504,9.5,0
9511,1,504,4.6,1
9512,2,505,3.7,0
9513,1,505,6.8,0
9514,4,505,2.4,0
9515,0,505,5.2,0
9516,3,505,1.3,1
9517,0,506,8.9,0
9518,3,506,6.1,1
9519,4,506,3.3,1
9520,2,506,4.1,0
9521,1,506,8.3,0
9522,0,507,1.4,1
9523,1,507,8.3,1
9524,1,508,8.6,0
9525,3,508,7.5,1
